,ID,ENTRYTYPE,author,bib-gs_bronze_gquerya,bib-scopus_bronze_querya,bib_id,booktitle,doi,isbn,issn,journal,note,number,pages,publisher,shorttitle,title,url,volume,year,assessment,data-type-tabular,data-type-text,data-type-image,task-disease-classification,task-risk-treatment-prediction,task-sd-training-augmentation,task-sd-realism,task-bias-evaluation,task-ner,task-ablation,model-bert_x,model-gpt_x,model-rnn_x,model-gan_x,model-attention-other_x,model-other-nn_x,Unnamed: 0,Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID,Assessment ,Primary Task,Secondary Task,Tertiary,disease-classification,disease-prediction,nn-synthetic-data-task-augmentation,non-nn-synthetic-data-task-augmentation,nlg,synthetic-data-realism,ner/entity-classification/re,bias-evaluation,qa,risk/treatment-prediction,scalability/performance,security task classification,embedding harmonization,patient-trial matching,ablation-study,PET A,PET B,PET C,PET Notes,Unnamed: 43,Data Type,Training Data Sources,Model,model-bert_y,model-gpt_y,model-gan_y,model-attention-other_y,model-lstm,model-rnn_y,model-diffusion,model-autoencoder,model-other-nn_y,Evaluation,Evaluation Data,evaluation-auroc,evaluation-auprc,Earliness,evaluation-auc,evaluation-accuracy,evaluation-average-diagnosis-time,evalutation-kappa,evaluation-loss,evaluation-f1,evaluation-precision,evaluation-recall,evaluation-perplexity,evaluation-r2,rp80,evaluation-similairity-GT,evaluation-similairity-dimensionwisedist(dwd),evaluation-pairwise-correlation-diff,evlaution-log-cluster,evaluation-synthetic-rank,evaluation-similairity-jensen-shannon-divergence,evaluation-similairity-dimensionwisestat(dws),evaluation-similairity-dimensionwiseavg(dwa),evaluation-similairity-dimensionwisepred(dwp),evaluation-similairity-dimensionwiseprob(dwp),evaluation-similairity-corr,evaluation-privacy-kl-divergence,evaluation-privacy-minkowshi-distance,evaluation-privacy-budget,evaluation-privacy-cosine-similairity,evaluation-similairity-normalized-distance,evaluation-survival-rate,evaluation-clinician,evaluation-error-rate,evaluation-similairity-jaccard,evaluation-hamming-loss,evaluation-bleu,evaluation-g-squared,evaluation-rogue,evaluation-bm25,evaluation-embedding-similairity,evaluation-cider,Clinical Domain,privacy-evaluation,privacy-evaluation notes,Summary,Conclusion,Notes,REPO
252,lu_textual_2021,inproceedings,"Lu, Q. and Dou, D. and Nguyen, T.H.",0.0,1.0,,,10.1109/BIBM52615.2021.9669861,,,,,,2817--2821,,,Textual {Data} {Augmentation} for {Patient} {Outcomes} {Prediction},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125173639&doi=10.1109%2fBIBM52615.2021.9669861&partnerID=40&md5=8f65381a61dfd80c8ea07cf229b95b20,,2021.0,SD,1.0,1.0,0.0,,,,,,,,,,,,,,202.0,Lu Q.; Dou D.; Nguyen T.H.,"Lu, Qiuhao (57211255287); Dou, Dejing (22733517600); Nguyen, Thien Huu (56349955800)",57211255287; 22733517600; 56349955800,Textual Data Augmentation for Patient Outcomes Prediction,2021.0,"Proceedings - 2021 IEEE International Conference on Bioinformatics and Biomedicine, BIBM 2021",,,,2817.0,2821.0,4.0,7.0,10.1109/BIBM52615.2021.9669861,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125173639&doi=10.1109%2fBIBM52615.2021.9669861&partnerID=40&md5=8f65381a61dfd80c8ea07cf229b95b20,Conference paper,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85125173639,SD,Synthetic Text Generation,30-Day ReAdmission Prediction,-,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic Data,-,SD,-,,Unstructured Text, MIMIC-III DIscharge Summaries,GPT-2 | ClinicalBERT,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUROC /APRC,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,General,-,-,Teacher-student-based data augmentation for learning syntehtic samples used in training more performant classifiers in downstream disease classification tasks,,"Data Augmentation to improve performance, no privacy studies",
253,luo_hitanet_2020,inproceedings,"Luo, J. and Ye, M. and Xiao, C. and Ma, F.",0.0,1.0,,,10.1145/3394486.3403107,,,,,,647--656,,,{HiTANet}: {Hierarchical} {Time}-{Aware} {Attention} {Networks} for {Risk} {Prediction} on {Electronic} {Health} {Records},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090413454&doi=10.1145%2f3394486.3403107&partnerID=40&md5=285f67478f27bf10224f252cff2cd4e2,,2020.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,lybarger_leveraging_2023,article,"Lybarger, K. and Dobbins, N.J. and Long, R. and Singh, A. and Wedgeworth, P. and Uzuner, Ö. and Yetisgen, M.",0.0,1.0,,,10.1093/jamia/ocad073,,,Journal of the American Medical Informatics Association : JAMIA,,8,1389--1397,,,Leveraging natural language processing to augment structured social determinants of health data in the electronic health record,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164158409&doi=10.1093%2fjamia%2focad073&partnerID=40&md5=cb951d1930aed4d4965c3bfd2b233003,30,2023.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,magudia_utility_2023,article,"Magudia, K. and Bridge, C.P. and Bay, C.P. and Farah, S. and Babic, A. and Fintelmann, F.J. and Brais, L.K. and Andriole, K.P. and Wolpin, B.M. and Rosenthal, M.H.",0.0,1.0,,,10.2214/AJR.22.27977,,,American Journal of Roentgenology,,2,236--244,,,"Utility of {Normalized} {Body} {Composition} {Areas}, {Derived} from {Outpatient} {Abdominal} {CT} {Using} a {Fully} {Automated} {Deep} {Learning} {Method}, for {Predicting} {Subsequent} {Cardiovascular} {Events}",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147046100&doi=10.2214%2fAJR.22.27977&partnerID=40&md5=b8c98d8efc4f231c481832630418e1df,220,2023.0,[Image],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,maleki_varnosfaderani_role_2024,article,"Maleki Varnosfaderani, Shiva and Forouzanfar, Mohamad",1.0,0.0,,,,,2306-5354,Bioengineering,Publisher: MDPI,4,337,,,The role of {AI} in hospitals and clinics: transforming healthcare in the 21st century,,11,2024.0,[Review],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,mallikarjuna_blockchain_2022,article,"Mallikarjuna, B. and Shrivastava, G. and Sharma, M.",0.0,1.0,,,10.1111/exsy.12778,,,Expert Systems,,3,,,,Blockchain technology: {A} {DNN} token-based approach in healthcare and {COVID}-19 to generate extracted data,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110933404&doi=10.1111%2fexsy.12778&partnerID=40&md5=8366e6aff136cdf8bb5f5316753f0776,39,2022.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,mantey_integrated_2022,article,"Mantey, E.A. and Zhou, C. and Srividhya, S.R. and Jain, S.K. and Sundaravadivazhagan, B.",0.0,1.0,,,10.3389/fpubh.2022.905265,,,Frontiers in Public Health,,,,,,Integrated {Blockchain}-{Deep} {Learning} {Approach} for {Analyzing} the {Electronic} {Health} {Records} {Recommender} {System},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130716515&doi=10.3389%2ffpubh.2022.905265&partnerID=40&md5=55e5afe61dd2e2fb1b9b9945d7b7b286,10,2022.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,manzanares-salor_automatic_2022,inproceedings,"Manzanares-Salor, Benet and Sánchez, David and Lison, Pierre",1.0,0.0,,,,,,,,,157--171,Springer,,Automatic evaluation of disclosure risks of text anonymization methods,,,2022.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,marey_applications_2024,article,"Marey, Ahmed and Serdysnki, Kevin Christopher and Killeen, Benjamin D and Unberath, Mathias and Umair, Muhammad",1.0,0.0,,,,,,BJR{\textbar} Artificial Intelligence,Publisher: Oxford Academic,1,,,,Applications and implementation of generative artificial intelligence in cardiovascular imaging with a focus on ethical and legal considerations: what cardiovascular imagers need to know!,,1,2024.0,[Image],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,marichamy_blockchain_2023,article,"Marichamy, V.S. and Natarajan, V.",0.0,1.0,,,10.1016/j.datak.2022.102122,,,Data and Knowledge Engineering,,,,,,Blockchain based {Securing} {Medical} {Records} in {Big} {Data} {Analytics},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144569692&doi=10.1016%2fj.datak.2022.102122&partnerID=40&md5=9cfda405aa7459ae9cfed6b9f9a73f83,144,2023.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,marimon_automatic_2019,inproceedings,"Marimon, M. and Gonzalez-Agirre, A. and Intxaurrondo, A. and Rodríguez, H. and Martin, J.A.L. and Villegas, M. and Krallinger, M.",0.0,1.0,,,,,,,,,618--638,,,"Automatic de-identification of medical texts in {Spanish}: {The} {Meddocan} track, corpus, guidelines, methods and evaluation of results",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071166580&partnerID=40&md5=fb4f9890cfb089147378e28c1963a721,2421,2019.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,marques_ai_2024,book,"Marques, Oge",1.0,0.0,,,,1-00-383644-5,,,,,,CRC Press,,{AI} for {Radiology},,,2024.0,[Image],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,martenot_lisa_2022,article,"Martenot, V. and Masdeu, V. and Cupe, J. and Gehin, F. and Blanchon, M. and Dauriat, J. and Horst, A. and Renaudin, M. and Girard, P. and Zucker, J.-D.",0.0,1.0,,,10.1186/s12911-022-02085-0,,,BMC Medical Informatics and Decision Making,,1,,,,{LiSA}: an assisted literature search pipeline for detecting serious adverse drug events with deep learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144501720&doi=10.1186%2fs12911-022-02085-0&partnerID=40&md5=30fd6602f53c7fde462403c0ee4fd5b6,22,2022.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,masud_deep-adca_2022,article,"Masud, J.H.B. and Shun, C. and Kuo, C.-C. and Islam, M.M. and Yeh, C.-Y. and Yang, H.-C. and Lin, M.-C.",0.0,1.0,,,10.3390/jpm12050707,,,Journal of Personalized Medicine,,5,,,,Deep-{ADCA}: {Development} and {Validation} of {Deep} {Learning} {Model} for {Automated} {Diagnosis} {Code} {Assignment} {Using} {Clinical} {Notes} in {Electronic} {Medical} {Records},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129804254&doi=10.3390%2fjpm12050707&partnerID=40&md5=4cd6afa17507073a19c49e82052a8f26,12,2022.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,mathkor_multirole_2024,article,"Mathkor, Darin Mansor and Mathkor, Noof and Bassfar, Zaid and Bantun, Farkad and Slama, Petr and Ahmad, Faraz and Haque, Shafiul",1.0,0.0,,,,,1876-0341,Journal of Infection and Public Health,Publisher: Elsevier,,,,,Multirole of the {Internet} of {Medical} {Things} ({IoMT}) in {Biomedical} {Systems} for {Managing} {Smart} {Healthcare} {Systems}: {An} {Overview} of {Current} and {Future} {Innovative} {Trends},,,2024.0,[Review],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,meng_empirical_2022,article,"Meng, L. and Zhao, M. and Cui, Z. and Zhang, X. and Zhong, S.",0.0,1.0,,,10.1016/j.compind.2021.103557,,,Computers in Industry,,,,,,Empirical mode reconstruction: {Preserving} intrinsic components in data augmentation for intelligent fault diagnosis of civil aviation hydraulic pumps,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118483055&doi=10.1016%2fj.compind.2021.103557&partnerID=40&md5=a75b5ce7e8a8c1422e97522209a72e0b,134,2022.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,minot_interpretable_2022,article,"Minot, J.R. and Cheney, N. and Maier, M. and Elbers, D.C. and Danforth, C.M. and Dodds, P.S.",0.0,1.0,,,10.1145/3524887,,,ACM Transactions on Computing for Healthcare,,4,,,,Interpretable {Bias} {Mitigation} for {Textual} {Data}: {Reducing} {Genderization} in {Patient} {Notes} {While} {Maintaining} {Classification} {Performance},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140732696&doi=10.1145%2f3524887&partnerID=40&md5=7ab3833e79cbb425264751f8b25f60c0,3,2022.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,miranda_deepbiomarker_2022,article,"Miranda, O. and Fan, P. and Qi, X. and Yu, Z. and Ying, J. and Wang, H. and Brent, D.A. and Silverstein, J.C. and Chen, Y. and Wang, L.",0.0,1.0,,,10.3390/jpm12040524,,,Journal of Personalized Medicine,,4,,,,{DeepBiomarker}: {Identifying} {Important} {Lab} {Tests} from {Electronic} {Medical} {Records} for the {Prediction} of {Suicide}-{Related} {Events} among {PTSD} {Patients},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127658848&doi=10.3390%2fjpm12040524&partnerID=40&md5=0cf96c61a113e71e2101a6bc69194eae,12,2022.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,mitchell_question-and-answer_2022,article,"Mitchell, Joseph Ross and Szepietowski, Phillip and Howard, Rachel and Reisman, Phillip and Jones, Jennie D and Lewis, Patricia and Fridley, Brooke L and Rollison, Dana E",1.0,0.0,,,,,1438-8871,Journal of medical internet research,"Publisher: JMIR Publications Toronto, Canada",3,e27210,,,A question-and-answer system to extract data from free-text oncological pathology reports ({CancerBERT} network): development study,,24,2022.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,mitra_synth-sbdh_2024,article,"Mitra, Avijit and Druhl, Emily and Goodwin, Raelene and Yu, Hong",1.0,0.0,,,,,,arXiv preprint arXiv:2406.06056,,,,,,Synth-{SBDH}: {A} {Synthetic} {Dataset} of {Social} and {Behavioral} {Determinants} of {Health} for {Clinical} {Text},,,2024.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,moen_clustering_2022,inproceedings,"Moen, H. and Suhonen, H. and Salanterä, S. and Salakoski, T. and Peltonen, L.-M.",0.0,1.0,,,10.3233/SHTI220606,,,,,,854--858,,,Clustering {Nursing} {Sentences}-{Comparing} {Three} {Sentence} {Embedding} {Methods},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131105789&doi=10.3233%2fSHTI220606&partnerID=40&md5=7e2de87a8e6740435d20781006955475,294,2022.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,mohammed_medical_2024,article,"Mohammed, Foziya Ahmed and Tune, Kula Kekeba and Assefa, Beakal Gizachew and Jett, Marti and Muhie, Seid",1.0,0.0,,,,,2504-4990,Machine Learning and Knowledge Extraction,Publisher: MDPI,1,699--735,,,Medical {Image} {Classifications} {Using} {Convolutional} {Neural} {Networks}: {A} {Survey} of {Current} {Methods} and {Statistical} {Modeling} of the {Literature},,6,2024.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,mohsen_artificial_2022,article,"Mohsen, F. and Ali, H. and El Hajj, N. and Shah, Z.",0.0,1.0,,,10.1038/s41598-022-22514-4,,,Scientific Reports,,1,,,,Artificial intelligence-based methods for fusion of electronic health records and imaging data,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140653581&doi=10.1038%2fs41598-022-22514-4&partnerID=40&md5=5902e2df13a1ae46934d0d701875f255,12,2022.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,molina_improving_2023,article,"Molina, Marco and Jiménez, Cristina and Montenegro, Carlos",1.0,0.0,,,,,1999-4923,Pharmaceutics,Publisher: MDPI,7,1823,,,Improving {Drug}–{Drug} {Interaction} {Extraction} with {Gaussian} {Noise},,15,2023.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,molinet_explanatory_2024,article,"Molinet, Benjamin and Marro, Santiago and Cabrio, Elena and Villata, Serena",1.0,0.0,,,,,2041-1480,Journal of Biomedical Semantics,Publisher: Springer,1,8,,,Explanatory argumentation in natural language for correct and incorrect medical diagnoses,,15,2024.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,moodley_artificial_2024,article,"Moodley, K.",0.0,1.0,,,10.7196/SAMJ.2024.v114i2.1631,,,South African Medical Journal,,1,16--20,,,Artificial intelligence ({AI}) or augmented intelligence? {How} big data and {AI} are transforming healthcare: {Challenges} and opportunities,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187790252&doi=10.7196%2fSAMJ.2024.v114i2.1631&partnerID=40&md5=c734d9923507e868e265b7679a2420d6,114,2024.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,muaad_deep_2024,article,"Muaad, Abdullah Y and Davanagere, Hanumanthappa Jayappa and Hussain, Jamil and Al-antari, Mugahed A",1.0,0.0,,,,,1573-7721,Multimedia Tools and Applications,Publisher: Springer,,1--39,,,Deep ensemble transfer learning framework for {COVID}-19 {Arabic} text identification via deep active learning and text data augmentation,,,2024.0,SD | NonEHR Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,mugisha_bridging_2023,article,"Mugisha, Chérubin and Paik, Incheon",1.0,0.0,,,,,2079-9292,Electronics,Publisher: MDPI,8,1848,,,Bridging the {Gap} between {Medical} {Tabular} {Data} and {NLP} {Predictive} {Models}: {A} {Fuzzy}-{Logic}-{Based} {Textualization} {Approach},,12,2023.0,[No PET],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,nagoor_covid_icu_bert_2023,article,"Nagoor, Shahad and Hederman, Lucy and Koidl, Kevin and Caputo, Annalina",1.0,0.0,,,,,,International Journal of Cognitive and Language Sciences,,8,445--452,,,{COVID}\_ICU\_BERT: {A} {Fine}-tuned {Language} {Model} for {COVID}-19 {Intensive} {Care} {Unit} {Clinical} {Notes},,17,2023.0,[No Full-text training sample generation],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,nahed_recommendation_2023,inproceedings,"Nahed, P. and Kambar, M.E.Z.N. and Cacho, J.R.F. and Lee, G. and Cummings, J. and Taghva, K.",0.0,1.0,,,10.1007/978-981-19-7660-5_6,,,,,,63--73,,,A {Recommendation} {Model} for {Predicting} {Alzheimer}’s {Drugs}’ {Mechanism} of {Action},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147986341&doi=10.1007%2f978-981-19-7660-5_6&partnerID=40&md5=999e9aff504d8c5b5d3481e51593a341,578,2023.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,naous_reducing_nodate,article,"Naousπ, Yao Douπ Isadora Krseke Tarek and Kabrae, Anubha and Xuπ, Sauvik Dase Alan Ritterπ Wei",1.0,0.0,,,,,,,,,,,,Reducing {Privacy} {Risks} in {Online} {Self}-{Disclosure} with {Language} {Models},,,,[NonHealth Task],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,naseer_scoehr:_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,Naseer A.A.; Walker B.; Landon C.; Ambrosy A.; Fudim M.; Wysham N.; Toro B.; Swaminathan S.; Lyons T.,"Naseer, Ahmed Ammar (58867367300); Walker, Benjamin (58452572000); Landon, Christopher (7003491106); Ambrosy, Andrew (35087986800); Fudim, Marat (37037271300); Wysham, Nicholas (55694023900); Toro, Botros (57224830738); Swaminathan, Sumanth (57197795291); Lyons, Terry (7101688817)",58867367300; 58452572000; 7003491106; 35087986800; 37037271300; 55694023900; 57224830738; 57197795291; 7101688817,ScoEHR: Generating Synthetic Electronic Health Records using Continuous-time Diffusion Models,2023.0,Proceedings of Machine Learning Research,219,,,489.0,508.0,19.0,0.0,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184280486&partnerID=40&md5=0eebe66c3e958ab1fa1f8caf1431e060,Conference paper,Final,,Scopus,2-s2.0-85184280486,SD,Synthetic EHR Generation,Privacy Evaluation,,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic Data,,DP-SD,,,Tabular,MIMIC-III | Yale New Haven Emergency Department Dataset,Autoencoder with continuos diffusion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Dimension-wise distribution, Pairwise correlation difference, log-cluster, Synthetic Ranking Agreement ",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,General,1,MIA,,Superior performance over GAN-based approaches with preservation of feature relationships and distributions | Perservation of privacy based on MIA,,https://github.com/aanaseer/ ScoEHR
284,naseer_scoehr_2023,inproceedings,"Naseer, A.A. and Walker, B. and Landon, C. and Ambrosy, A. and Fudim, M. and Wysham, N. and Toro, B. and Swaminathan, S. and Lyons, T.",0.0,1.0,,,,,,,,,489--508,,,{ScoEHR}: {Generating} {Synthetic} {Electronic} {Health} {Records} using {Continuous}-time {Diffusion} {Models},https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184280486&partnerID=40&md5=0eebe66c3e958ab1fa1f8caf1431e060,219,2023.0,DP-SD,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,nassiri_recent_2024,article,"Nassiri, Khalid and Akhloufi, Moulay A",1.0,0.0,,,,,2673-7426,BioMedInformatics,Publisher: MDPI,2,1097--1143,,,Recent {Advances} in {Large} {Language} {Models} for {Healthcare},,4,2024.0,[Review],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
